124	4	5	0
115	1	69	0
31	1	32	0
155	1	147	0
148	1	101	0
84	7	4	0
83	1	82	0
142	1	139	0
54	1	55	0
36	8	4	0
71	1	168	0
69	1	117	0
72	1	73	0
59	1	62	0
142	1	167	0
72	1	76	0
49	1	51	0
32	1	72	0
125	1	84	0
24	2	19	0
47	5	0	0
154	2	1	0
72	1	32	0
55	1	25	0
88	7	2	0
43	4	1	0
102	1	113	0
44	1	45	0
77	1	79	0
108	1	107	0
110	1	111	0
140	1	127	0
24	1	89	0
118	1	123	0
113	1	103	0
36	1	170	0
24	0	3	0
72	1	75	0
60	1	59	0
125	1	121	0
33	8	0	0
64	1	151	0
134	1	135	0
108	1	111	0
38	1	151	0
29	1	30	0
103	8	2	0
136	1	137	0
151	1	64	0
170	4	0	0
41	1	40	0
140	1	141	0
43	2	2	0
66	1	68	0
124	3	0	0
148	1	161	0
65	1	66	0
34	1	177	0
95	1	93	0
158	1	117	0
148	1	92	0
90	1	24	0
157	1	175	0
75	4	2	0
116	1	115	0
87	1	86	0
77	1	73	0
24	4	18	0
80	1	81	0
170	2	1	0
31	1	29	0
133	1	140	0
69	1	70	0
155	2	15	0
36	1	150	0
77	1	78	0
163	1	162	0
77	1	76	0
74	1	72	0
78	1	77	0
109	1	108	0
113	1	112	0
33	7	0	0
69	1	68	0
163	1	164	0
135	1	132	0
125	1	124	0
104	1	110	0
43	0	1	0
41	6	3	0
28	1	27	0
110	1	112	0
121	1	119	0
41	1	42	0
109	0	3	0
104	1	105	0
68	1	70	0
90	1	172	0
106	1	105	0
124	6	1	0
104	0	0	0
82	1	80	0
153	1	156	0
38	1	39	0
66	1	70	0
152	6	0	0
43	1	45	0
48	4	9	0
121	1	125	0
149	1	117	0
133	1	132	0
65	1	67	0
176	1	174	0
73	1	32	0
61	1	59	0
114	1	113	0
131	1	55	0
169	1	120	0
103	1	113	0
155	9	5	0
124	7	3	0
123	1	118	0
63	1	64	0
155	8	4	0
79	1	76	0
115	1	117	0
50	1	53	0
173	1	171	0
97	1	168	0
35	1	147	0
69	1	66	0
36	5	2	0
82	1	85	0
117	1	69	0
33	1	32	0
149	1	150	0
107	1	108	0
73	1	77	0
96	1	94	0
134	1	137	0
81	1	80	0
178	1	83	0
156	1	154	0
42	1	40	0
144	1	157	0
24	1	90	0
75	2	1	0
145	5	3	0
150	1	149	0
112	1	110	0
176	1	56	0
48	1	56	0
45	5	1	0
130	1	135	0
45	1	43	0
37	1	39	0
35	0	0	0
127	1	140	0
26	1	57	0
55	1	139	0
155	7	20	0
145	4	5	0
127	1	128	0
65	1	28	0
87	1	88	0
135	1	140	0
122	1	123	0
88	9	0	0
146	1	145	0
44	1	125	0
41	8	3	0
29	5	0	0
111	1	108	0
130	1	57	0
43	7	0	0
111	1	103	0
99	1	98	0
131	1	139	0
168	1	97	0
71	1	68	0
153	1	41	0
99	1	100	0
75	5	1	0
93	1	95	0
128	1	57	0
58	1	93	0
35	8	10	0
38	1	40	0
177	1	33	0
84	1	125	0
61	1	62	0
32	1	33	0
117	1	115	0
112	1	113	0
174	1	126	0
139	1	53	0
49	1	52	0
56	1	176	0
139	1	131	0
64	1	63	0
129	1	128	0
75	1	76	0
118	1	122	0
51	1	50	0
114	1	102	0
48	1	51	0
76	1	79	0
140	1	135	0
165	1	163	0
46	1	43	0
155	1	35	0
111	1	109	0
32	1	74	0
108	1	110	0
109	5	1	0
59	1	60	0
92	1	101	0
47	2	1	0
171	1	172	0
179	1	146	0
83	1	80	0
42	1	41	0
44	1	43	0
142	1	53	0
88	1	79	0
24	5	16	0
48	2	12	0
67	1	151	0
26	1	27	0
30	1	31	0
151	1	67	0
154	7	4	0
125	1	123	0
92	1	148	0
64	1	65	0
115	1	70	0
164	1	162	0
104	2	0	0
111	1	113	0
124	5	6	0
66	1	67	0
92	2	0	0
73	1	72	0
106	1	138	0
98	1	100	0
170	5	2	0
80	1	82	0
57	1	130	0
35	7	13	0
94	1	97	0
101	5	0	0
160	1	148	0
110	1	109	0
75	1	72	0
145	1	147	0
169	9	0	0
159	2	0	0
36	2	10	0
147	1	145	0
113	1	102	0
103	1	111	0
152	1	173	0
123	1	44	0
78	1	85	0
132	1	134	0
74	1	85	0
68	1	71	0
60	1	91	0
127	1	133	0
96	1	97	0
34	5	2	0
128	1	130	0
101	1	148	0
97	1	165	0
62	1	59	0
36	0	0	0
159	1	160	0
179	1	178	0
149	1	157	0
124	1	44	0
166	1	164	0
75	9	1	0
40	1	39	0
145	1	146	0
28	1	66	0
86	1	78	0
137	1	136	0
179	1	177	0
26	1	47	0
149	1	158	0
158	1	120	0
148	1	159	0
118	1	46	0
42	3	0	0
152	0	0	0
70	1	69	0
80	1	83	0
81	1	86	0
110	1	104	0
95	1	58	0
154	1	156	0
124	9	1	0
121	1	84	0
115	1	116	0
65	1	64	0
62	1	64	0
35	4	8	0
130	1	141	0
161	1	148	0
27	1	28	0
143	1	100	0
145	0	2	0
40	1	38	0
29	1	171	0
79	1	77	0
119	1	122	0
61	1	60	0
24	8	21	0
160	1	159	0
55	1	131	0
42	5	16	0
58	1	57	0
120	1	121	0
25	1	55	0
165	1	168	0
158	1	169	0
172	1	173	0
36	9	0	0
70	1	66	0
56	1	48	0
42	4	11	0
116	1	70	0
27	1	25	0
53	1	50	0
75	8	0	0
107	1	91	0
169	5	1	0
30	1	29	0
126	6	3	0
63	1	106	0
88	5	0	0
25	1	27	0
146	1	178	0
133	1	131	0
175	1	157	0
93	1	58	0
83	1	178	0
145	8	4	0
125	1	44	0
145	9	3	0
152	5	0	0
144	1	143	0
125	7	0	0
120	1	158	0
36	4	0	0
171	4	0	0
177	6	0	0
167	1	142	0
164	1	163	0
48	0	4	0
25	1	54	0
132	1	135	0
118	1	119	0
104	1	112	0
91	1	60	0
108	1	109	0
89	1	24	0
116	1	118	0
33	5	0	0
161	1	159	0
40	5	0	0
31	1	33	0
78	1	86	0
162	1	163	0
123	1	124	0
171	8	2	0
158	1	157	0
38	1	67	0
133	1	127	0
97	1	96	0
166	1	163	0
85	1	82	0
41	2	2	0
43	1	46	0
74	1	73	0
100	1	98	0
165	1	97	0
39	1	46	0
84	2	3	0
45	7	1	0
102	1	114	0
144	1	175	0
147	1	155	0
42	7	7	0
54	1	25	0
126	1	174	0
84	5	0	0
98	1	99	0
111	1	110	0
117	1	158	0
123	1	119	0
51	1	56	0
147	1	146	0
160	1	161	0
46	1	118	0
155	0	7	0
43	1	44	0
179	1	34	0
35	3	1	0
35	5	1	0
157	1	117	0
35	9	1	0
118	9	1	0
126	7	22	0
60	1	62	0
172	1	171	0
67	1	65	0
24	3	0	0
52	1	54	0
89	1	90	0
138	1	63	0
125	9	0	0
57	1	26	0
42	2	11	0
34	7	12	0
70	1	68	0
87	1	79	0
124	1	123	0
45	9	0	0
136	1	134	0
119	9	1	0
145	6	1	0
155	6	4	0
74	1	32	0
152	8	0	0
139	1	142	0
40	1	41	0
44	1	123	0
34	0	0	0
63	1	138	0
42	8	5	0
86	1	81	0
88	1	87	0
72	1	74	0
33	1	31	0
67	1	28	0
82	1	83	0
89	1	61	0
178	1	179	0
50	1	51	0
152	7	5	0
32	1	73	0
100	1	99	0
169	7	4	0
129	1	127	0
138	1	106	0
163	1	165	0
55	1	54	0
124	8	3	0
59	1	104	0
119	1	118	0
153	1	154	0
45	8	2	0
156	1	138	0
38	1	37	0
159	1	161	0
117	1	149	0
151	1	38	0
139	1	55	0
40	1	37	0
118	1	116	0
27	1	26	0
155	5	5	0
113	1	111	0
126	0	9	0
141	1	140	0
128	1	129	0
171	1	173	0
124	1	125	0
159	1	148	0
84	9	2	0
154	5	0	0
34	1	179	0
110	1	108	0
141	1	130	0
47	4	0	0
85	1	78	0
168	1	71	0
84	1	121	0
113	1	114	0
126	4	13	0
146	1	147	0
94	1	96	0
105	1	106	0
131	1	133	0
126	9	11	0
145	2	4	0
47	0	0	0
84	4	1	0
168	1	165	0
166	1	165	0
93	1	94	0
92	5	0	0
67	1	38	0
41	7	6	0
120	1	169	0
109	1	110	0
66	1	28	0
46	1	39	0
35	6	0	0
165	1	166	0
162	1	164	0
82	1	74	0
26	1	58	0
86	1	87	0
119	7	1	0
65	1	151	0
122	1	118	0
164	1	166	0
45	1	44	0
105	1	104	0
163	1	166	0
109	2	1	0
52	1	49	0
37	1	40	0
91	1	107	0
79	1	87	0
94	1	93	0
67	1	66	0
64	1	62	0
101	1	92	0
116	1	46	0
119	1	121	0
59	1	105	0
29	7	0	0
126	8	8	0
28	1	65	0
48	8	10	0
147	1	35	0
145	7	17	0
79	1	88	0
144	1	100	0
48	5	23	0
34	2	2	0
152	9	0	0
26	1	25	0
97	1	94	0
68	1	69	0
135	1	141	0
154	1	153	0
63	1	62	0
85	1	86	0
102	1	112	0
41	0	1	0
58	1	95	0
174	1	176	0
173	1	172	0
177	1	34	0
31	1	30	0
32	1	31	0
152	2	0	0
36	7	6	0
173	1	152	0
157	1	158	0
124	2	7	0
87	1	81	0
135	1	134	0
134	1	132	0
85	1	74	0
42	9	1	0
123	1	122	0
86	1	85	0
112	1	114	0
90	1	89	0
39	1	40	0
76	1	77	0
73	1	78	0
34	8	3	0
109	4	3	0
39	1	43	0
123	1	125	0
138	1	156	0
119	1	120	0
141	1	135	0
100	1	144	0
140	1	130	0
78	1	73	0
140	1	133	0
81	1	87	0
53	1	139	0
33	1	177	0
51	1	49	0
134	1	136	0
122	1	119	0
157	1	144	0
100	1	143	0
169	0	1	0
34	9	4	0
60	1	61	0
121	1	120	0
28	1	67	0
125	2	0	0
154	6	0	0
57	1	58	0
25	1	26	0
66	1	69	0
35	1	155	0
48	6	0	0
151	1	65	0
146	1	179	0
34	6	2	0
58	1	26	0
114	1	112	0
45	0	1	0
153	7	0	0
51	1	48	0
62	1	61	0
127	1	129	0
50	1	49	0
84	6	1	0
143	1	144	0
161	1	160	0
37	1	38	0
155	4	14	0
128	1	127	0
169	1	158	0
112	1	104	0
59	1	61	0
36	6	1	0
44	1	124	0
84	8	1	0
76	1	72	0
130	1	128	0
104	1	59	0
58	2	0	0
39	1	38	0
117	1	157	0
49	1	50	0
62	1	60	0
70	1	116	0
150	1	36	0
33	0	0	0
119	1	123	0
120	1	119	0
157	1	149	0
119	8	0	0
53	1	142	0
126	5	5	0
48	9	1	0
56	1	51	0
119	2	2	0
24	6	15	0
46	1	116	0
106	1	63	0
112	1	102	0
70	1	115	0
126	2	16	0
76	1	75	0
41	1	153	0
45	2	6	0
39	1	37	0
43	1	39	0
132	1	133	0
74	1	82	0
45	4	5	0
105	1	59	0
175	1	144	0
80	7	1	0
135	1	130	0
62	1	63	0
171	1	29	0
177	1	179	0
69	1	115	0
169	2	1	0
68	1	66	0
132	1	131	0
61	1	89	0
57	1	128	0
40	1	42	0
73	1	74	0
137	1	134	0
149	1	36	0
35	2	13	0
123	4	0	0
131	1	132	0
45	6	1	0
148	1	160	0
178	1	146	0
29	1	31	0
88	8	0	0
172	1	90	0
84	0	1	0
156	1	153	0
54	1	52	0
158	7	2	0
130	1	140	0
158	1	149	0
66	1	65	0
109	1	111	0
36	1	149	0
